tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
13432,0,1604700,353000,112000,89700,77700,43500,997700,100,200
13433,0,1540100,186900,103200,87800,77900,39900,1129000,200,100
13434,0,1311300,174700,183000,91700,81500,43800,825500,200,200
13435,0,1356300,676400,115700,91500,79300,43000,432500,100,100
13436,0,2337800,129800,117300,108100,95400,39100,1944900,200,200
13437,0,2067600,187200,150700,88300,77900,43100,1599200,200,100
13438,0,2439900,511800,120100,103300,89300,41700,1605600,200,200
13439,0,3404000,122500,154200,107700,99100,53100,2963400,100,100
13440,0,1944000,124200,166400,87000,76600,40500,1527600,100,100
13441,0,2117200,302600,171200,103300,85800,51500,1447300,200,100
13442,0,1899700,144100,159600,91100,80600,38500,1422400,200,200
13443,0,1406400,116800,192300,86100,76100,45000,985300,200,200
13444,0,1382800,105500,181500,84300,77500,43900,981700,200,200
13445,0,1203100,210700,145700,94800,83300,44100,716400,100,100
13446,0,1619400,109300,138700,87900,77700,39300,1211500,100,100
13447,0,1712600,133200,188500,106600,95000,39100,1249400,100,100
13448,0,1348600,173100,148900,89800,79600,42600,910100,200,200
13449,0,1200900,115100,141800,90700,80500,43100,811400,200,200
13450,0,1559800,114600,150100,93300,82400,42500,1125900,100,200
13451,0,1548600,113200,154700,88800,78600,42700,1151200,100,200
13452,0,3032900,161200,173600,91600,80800,42500,2568700,200,200
13453,0,1629200,120900,177000,92300,82900,44100,1202400,100,100
13454,0,1048100,121300,184300,89200,78800,43500,612200,100,300
13455,0,1029200,110900,167100,88600,77700,41900,623200,100,200
13456,0,961700,114800,174200,88600,78500,44700,542800,0,100
13457,0,1731900,132000,156000,91400,81000,44400,1298400,200,0
13458,0,1270300,116000,206200,87500,80300,44700,768600,200,300
13459,0,1107800,230400,152000,88100,77300,40400,565600,200,200
13460,0,921000,101800,154800,85200,78300,37600,534200,100,200
13461,0,991100,128100,151100,86900,77400,42100,537100,100,200
13462,0,951900,103100,161700,91200,81000,43300,525200,100,100
13463,0,1070500,128700,159800,87300,78100,41700,650200,200,100
13464,0,1016500,166800,150300,85800,77000,41400,593800,100,300
13465,0,1155600,108500,134600,91500,81300,40900,789500,200,0
13466,0,850000,109100,146300,85300,78100,37400,471900,100,200
13467,0,760200,124600,142000,91100,80800,43600,370900,100,100
13468,0,1338300,111400,141800,85800,79400,40300,972000,100,100
13469,0,774200,120400,131000,84500,75000,37200,396200,100,0
13470,0,824300,121200,136400,88900,79500,43600,432100,100,100
13471,0,957700,132900,151000,89100,79900,44800,540600,0,100
13472,0,1300300,130300,128200,87800,77200,39900,859800,100,100
13473,0,1032400,121700,147200,91400,83800,52200,583800,200,200
13474,0,2513800,126000,171100,105200,93800,49800,2043100,100,200
13475,0,1138900,144300,155400,90400,79900,42700,704900,200,100
13476,0,971900,106200,143600,91100,80700,42600,551500,200,200
13477,0,868600,130300,141100,84900,75400,39000,473000,100,0
13478,0,1431500,117400,138400,93700,83200,40200,1013800,200,100
13479,0,837900,126700,127600,90100,83100,50800,452000,100,200
13480,0,843900,120800,136000,86300,76500,42000,475200,100,100
13481,0,855500,150800,133000,84800,75000,43500,450200,200,100
13482,0,932500,112300,143000,88500,77800,41600,552000,100,0
13483,0,965300,149000,150000,88600,78800,43200,543400,100,200
13484,0,1072200,126600,153600,92400,81700,56900,649900,100,300
13485,0,828200,121300,133500,87500,77100,38300,442400,200,100
13486,0,1105800,125000,151100,89700,79500,42500,669200,100,200
13487,0,1033200,130000,142700,91500,80600,44200,632900,100,200
13488,0,941900,131700,135000,92600,82100,41200,546700,100,200
13489,0,1439000,129400,140300,92600,81100,43100,1027900,200,100
13490,0,1028400,129600,128400,87600,76200,37900,560400,200,200
13491,0,932300,115300,133700,90200,79600,43400,442500,100,100
13492,0,831000,128200,123100,86600,76600,41100,448700,200,100
13493,0,831400,117300,132200,89000,78700,41700,453700,100,100
13494,0,925700,114500,126100,87500,77000,36600,491600,200,100
13495,0,2132200,103700,141000,89400,79400,49900,1768600,100,100
13496,0,1017600,151200,143700,96900,85700,46600,584500,200,300
13497,0,818200,106800,126700,91000,83600,51700,452400,100,100
13498,0,909700,111500,130000,83600,74100,44200,499400,200,200
13499,0,1334400,130900,121700,89000,78900,44200,949300,100,200
13500,0,1104600,142600,118900,95200,83500,43100,715200,200,200
