tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate
4515,2,7578700,82900,121300,210800,204900,151300,7114500
4516,2,9007600,34300,121400,233100,213600,221500,8551900
4517,2,8252300,25800,140900,232200,174400,222000,7797900
4518,2,8374200,25800,113000,223600,213000,220100,7903800
4519,2,10855400,66600,126500,219300,212400,163300,10345800
4520,2,11754300,34100,120900,221100,214300,207200,11323300
4521,2,9554300,53800,125300,255700,176900,243800,9026900
4522,2,7574200,73600,133100,220200,185800,211800,7039700
4523,2,8116800,63200,126200,212800,186300,202400,7676400
4524,2,8769000,64900,108900,234900,211100,226000,8312900
4525,2,7491700,55900,129700,218100,211700,171900,7044800
4526,2,8817300,56200,114100,205900,181900,196500,8383100
4527,2,7307600,27100,114000,219500,205300,213700,6895600
4528,2,9646400,39200,110700,221000,215100,204700,9222900
4529,2,7754700,70300,119400,235200,207200,224600,7262700
4530,2,7932300,44900,122900,211700,205100,160300,7468700
4531,2,6218700,75700,112300,197900,177500,187200,5749200
4532,2,7168400,49000,112900,203300,176300,198100,6728300
4533,2,5918500,53500,122400,228700,187800,219400,5434200
4534,2,7253500,60000,109800,218800,204900,211900,6737400
4535,2,9566100,65200,113600,193300,187800,155200,9110300
4536,2,9977400,28700,109800,210000,170500,202800,9530600
4537,2,7709400,50100,115600,242200,207500,234000,7235100
4538,2,7225300,41900,118900,303500,232500,294800,6664000
4539,2,7988100,43900,113100,234800,198000,224300,7502500
4540,2,8911200,73000,120800,215100,209100,190600,8434600
4541,2,8132700,63200,109200,216600,210200,150400,7676100
4542,2,8412400,63100,124400,235800,203600,227000,7933300
4543,2,10717200,69300,110700,233300,164200,222800,10250500
4544,2,12666300,47300,108600,193000,186100,176400,12178200
4545,2,8471800,66100,117200,185100,182900,173700,7983500
4546,2,7242200,32000,133200,243200,224500,232300,6730200
4547,2,7549800,69300,133200,215100,208600,162800,7093900
4548,2,8542300,39900,150500,240100,216200,231000,8068300
4549,2,7471600,28500,165800,238500,223200,230800,6977500
4550,2,8356900,52000,129100,238700,221600,232200,7866300
4551,2,10947100,36600,120200,248200,221500,238600,10425900
4552,2,11890900,72500,133700,192800,186500,168800,11420800
4553,2,9252600,43300,128700,216600,209400,166100,8796300
4554,2,7185400,20600,122200,226800,221000,193600,6760600
4555,2,7714400,25500,128300,230200,179300,222500,7275300
4556,2,8422800,59100,113900,226500,163000,215500,7959700
4557,2,7707400,69500,120800,220100,213600,209000,7240200
4558,2,8018100,39400,115300,229800,205700,219100,7495600
4559,2,7581600,32100,136000,242800,224900,232500,7065200
4560,2,9162100,33400,126900,235700,220100,223100,8708900
4561,2,7709000,62600,150200,281600,276000,225900,7141100
4562,2,7485500,61100,112400,226400,209900,218800,7022400
4563,2,5968700,71900,129300,209700,204100,150100,5498100
4564,2,7350000,60600,102100,232500,215000,223700,6885400
4565,2,5782100,37200,107200,218600,208500,157900,5251500
4566,2,7458900,62300,113800,238000,218000,226900,6813700
4567,2,9194600,22600,121300,215900,208200,213200,8771800
4568,2,14903400,47100,106600,264900,183200,253300,14439500
4569,2,8533300,80000,138000,230700,223900,162900,8014700
4570,2,7681300,42900,122500,194600,189100,160800,7199200
4571,2,7977000,47100,115200,237500,214600,232100,7528600
4572,2,9367900,41000,130000,228200,173600,220500,8913100
4573,2,7333500,77500,120200,234300,216700,226100,6853100
4574,2,7892400,25500,117500,233000,215800,225400,7470500
4575,2,10218100,72000,129200,229800,223100,163900,9648500
4576,2,12778500,61700,133100,204000,197500,176700,12268000
4577,2,8468300,28700,116800,243100,228300,235500,8019500
4578,2,8171500,59200,140000,217600,209900,198500,7636700
4579,2,8447700,54700,111000,178500,171400,157000,7996800
4580,2,8842900,68800,114700,219500,202100,212900,8385600
4581,2,8041400,80900,108300,211200,188400,201500,7539900
4582,2,8334300,28500,124700,236700,170700,231000,7841500
4583,2,10855500,24100,126000,238400,189500,231700,10436100
4584,2,12315800,48600,129400,249800,192500,239100,11850000
4585,2,8361400,41300,105300,235700,217000,229900,7941800
4586,2,7532600,39000,106200,222300,206400,215100,7133400
4587,2,7253500,32600,120500,225700,183600,214900,6837900
4588,2,10039400,57700,115900,223200,203300,212900,9601000
4589,2,8474400,38800,122600,295500,189500,200000,7957800
4590,2,9118800,23300,123200,227100,205400,219800,8684300
4591,2,7616500,52600,127200,236100,223400,229700,7119800
4592,2,10020200,31200,104500,233300,211500,227400,9572700
4593,2,8396000,35300,106800,238300,161500,226200,7933700
4594,2,7470900,65800,180200,215900,211000,213000,6890400
4595,2,6048300,40800,118100,222000,172700,212900,5615600
4596,2,7200800,32300,116800,226000,196500,219800,6714800
4597,2,5193800,27600,114700,234200,205000,228700,4743300
4598,2,6597000,37600,135200,221800,214000,214100,6118700
4599,2,9907900,33800,116600,240300,222200,230400,9442800
4600,2,9017900,22600,121300,353900,270400,348500,8472800
4601,2,6907600,22600,116500,232600,213200,225000,6484500
4602,2,7616600,24600,122200,229800,181700,223300,7196100
4603,2,8520800,40300,112000,228700,181400,217000,8080700
4604,2,9650700,33900,116600,249600,221500,240600,9191700
4605,2,7719700,65000,122700,177100,171100,161300,7298300
4606,2,8547000,50600,107800,318700,252100,313800,7888600
4607,2,10282500,25400,117000,230600,206600,221100,9828200
4608,2,12267800,24500,127200,237800,205400,230500,11837800
4609,2,8149400,24200,141100,234800,209500,229200,7677200
4610,2,6995100,63500,119100,219200,213700,165800,6529000
4611,2,7551000,25800,131800,225500,208900,217100,7040700
4612,2,8608500,61000,118900,239100,183500,229700,8097800
4613,2,7643900,31400,118500,240700,216600,228300,7182300
4614,2,7895900,65700,124400,242700,213000,232400,7406000
4615,2,8209300,83800,127900,236400,162200,223800,7707100
4616,2,10599800,85800,127200,228600,168000,218100,10087100
4617,2,7515800,57700,109300,219600,212200,217200,7076300
4618,2,8374700,103600,112000,228100,218500,168800,7780800
4619,2,6395100,62500,123300,210000,203500,150600,5904500
4620,2,7156600,73600,106700,197600,166000,191800,6728900
4621,2,5402200,39700,96100,229100,204300,220800,4985900
4622,2,6858600,45800,114400,220000,202600,214600,6427800
4623,2,9569900,83300,118000,235000,151300,223100,9068700
4624,2,9849300,28400,133500,219200,197200,212100,9391200
4625,2,6838800,19700,119300,239700,205800,229900,6379800
4626,2,8561100,34100,126600,238300,196800,227000,8034700
4627,2,9766400,50200,150300,259600,214000,251500,9205500
4628,2,10233100,35300,128200,256600,222900,244400,9718300
4629,2,8099200,29500,133600,232700,173800,225900,7637700
4630,2,9172300,35800,117400,215500,207500,205500,8656000
4631,2,11314800,27600,110500,237100,186400,230400,10856800
4632,2,11775200,41800,129600,225900,158600,218700,11293700
4633,2,9238700,28600,119900,243600,220200,232900,8780000
4634,2,7187200,28000,142000,214800,182000,208100,6737500
4635,2,6850000,52500,116400,235000,166300,223400,6388800
4636,2,9185800,43800,126500,215900,193500,206500,8723900
4637,2,7533100,43400,116700,216800,210500,163900,7003600
4638,2,8581100,24700,113100,259100,226500,247500,7995700
4639,2,11066700,21800,151700,238700,212600,230300,10533500
4640,2,12249400,60900,144300,252400,216000,246700,11703700
4641,2,10191000,35700,115500,229600,223200,186000,9690300
4642,2,7401500,34100,128800,248500,199000,241400,6866100
4643,2,8220600,27000,118900,210800,193400,200500,7813000
4644,2,9437900,52300,128600,217500,210800,208100,8991300
4645,2,7240000,63600,123300,189000,183300,167600,6824600
4646,2,8251200,27700,125300,237400,217800,226900,7810200
4647,2,7155500,79700,130500,220800,215200,213300,6670300
4648,2,9839600,61800,128300,244300,220000,234000,9355700
4649,2,8274100,43500,119400,224100,214300,220000,7808200
4650,2,7980500,67500,119900,215600,209300,197600,7412700
4651,2,5976400,54400,106400,231800,204100,221700,5373500
4652,2,7563300,58800,120600,219700,182500,209800,7098500
4653,2,5918600,166300,110500,215800,210100,200300,5350600
4654,2,6927400,66500,95600,237700,203000,228200,6426800
4655,2,9778000,18500,131900,226500,162900,219700,9345600
4656,2,10435000,53100,123500,236700,205800,226400,9898900
4657,2,7023800,33300,141000,219400,213200,166800,6549600
4658,2,7548900,42200,120400,209700,204600,150900,7062100
4659,2,7511200,37400,140200,188600,173000,182000,7041100
4660,2,8248000,27200,109900,225200,202300,216300,7853400
4661,2,7589900,21700,113100,229200,201500,220000,7177600
4662,2,8385500,71600,159700,216100,210700,211900,7882900
4663,2,10360300,77400,95200,249100,221900,239500,9889900
4664,2,12744800,63700,135200,203700,162200,192200,12286500
4665,2,9385900,66500,112900,197000,178800,191000,8944000
4666,2,7937800,102700,117700,236400,186100,224700,7376500
4667,2,8074600,32000,111900,216500,208300,157600,7668200
4668,2,9254400,75400,121200,221100,175500,213900,8708900
4669,2,7485800,46500,103000,217100,173500,208900,7011300
4670,2,8268500,45100,113500,223400,216700,219300,7833600
4671,2,11113500,41000,129800,227100,206900,219600,10595100
4672,2,10985100,29200,135000,250400,231100,239500,10498000
4673,2,9038400,30900,128800,242600,221200,237800,8574700
4674,2,7306500,56800,147100,241000,217400,226100,6809000
4675,2,7436300,23500,135100,216900,208700,213500,7008900
4676,2,8900800,53400,135100,183700,178100,163100,8473400
4677,2,8091700,34500,108500,222400,207100,212400,7682000
4678,2,8399600,41400,138400,225000,201800,214800,7855100
4679,2,7678700,90700,180800,230400,210500,218700,7099200
4680,2,10102800,60200,122100,276800,226400,270900,9584400
4681,2,8081000,66600,124400,233300,192700,223000,7601200
4682,2,7426700,84700,107800,229300,162200,216700,6969100
4683,2,5823200,35300,121000,207600,201800,156200,5416400
4684,2,7541400,82500,111400,208300,201500,158500,7096500
4685,2,5985300,22100,110900,209500,201900,161800,5581800
4686,2,6683900,47500,96400,225700,160300,216400,6217200
4687,2,8662300,78400,103800,238600,204800,228300,8179500
4688,2,14896400,68700,126800,268700,178800,259100,14367000
4689,2,8265200,71000,122400,252700,207600,242500,7754600
4690,2,7099900,76200,115200,208700,202100,158300,6588900
4691,2,8086700,56000,127900,227500,165300,220400,7622600
4692,2,10045400,93100,104100,240800,198000,226400,9547000
4693,2,7730900,35100,116500,241400,190100,228000,7271200
4694,2,8398700,22100,130200,214400,200200,207600,7954000
4695,2,11161000,47600,124300,238700,187000,227400,10670200
4696,2,11665500,54000,112700,209900,181400,202900,11198900
4697,2,9354000,67800,106000,244000,203800,234900,8855000
4698,2,7781200,67600,116700,211100,158400,199500,7266900
4699,2,7975100,28300,133200,215300,210100,209200,7402700
4700,2,8761200,50200,142900,238500,173000,228500,8219500
4701,2,7943800,21500,122000,226300,216400,222700,7470200
4702,2,8775700,50300,141400,240200,199200,229600,8228700
4703,2,7715900,23300,147000,238200,217600,229300,7261600
4704,2,10164400,48900,127500,245000,229400,239900,9697700
4705,2,7341700,63500,132500,209700,175100,199200,6889700
4706,2,7727700,30900,121100,231300,216400,224000,7295600
4707,2,5933400,72500,131500,224900,201900,215800,5453900
4708,2,7996000,39900,123300,341400,262600,335900,7445800
4709,2,5406900,22600,118400,220500,205400,215300,4980800
4710,2,7186400,71100,123000,226900,202800,216400,6700300
4711,2,9795400,52700,124600,233600,208900,227500,9299000
4712,2,10822000,39100,132600,252000,202800,239900,10316500
4713,2,8226300,23900,130900,238300,215200,231600,7758800
4714,2,6782100,62000,109900,219700,213700,160700,6276100
4715,2,7553600,60400,131000,201000,173400,192000,7103200
4716,2,9177300,40300,117000,236100,208000,226600,8665000
4717,2,7819600,48000,114200,214000,173500,203400,7364400
4718,2,8536500,64000,207700,227600,221200,222300,7925300
4719,2,11090600,36400,114800,232600,207300,225100,10610200
4720,2,11644500,82900,115400,223900,198600,213600,11148600
4721,2,9273800,24600,115400,225500,219800,210400,8824500
4722,2,7663400,89500,121700,215400,207600,154200,7186400
4723,2,8337800,73700,123200,217500,212200,193700,7866200
4724,2,8644500,57700,100500,238000,204900,227200,8175900
4725,2,7667300,45000,137800,226300,176600,216200,7170000
4726,2,8327800,24800,114400,219800,204700,213500,7836700
4727,2,10857300,30900,114600,234400,222200,228200,10419200
4728,2,12170900,43700,121200,239900,208300,233000,11693800
4729,2,8828900,61500,127400,233300,190000,226400,8313900
4730,2,7973300,71900,121400,206900,199000,200600,7425000
4731,2,8335500,59800,135800,209900,203400,154500,7756700
4732,2,9415000,43500,111600,182800,178200,173500,8997300
4733,2,7593400,27200,118600,198600,180200,188400,7194400
4734,2,8023800,58200,113700,212600,207700,192900,7581300
4735,2,7519800,49600,98300,217300,212200,160000,7027400
4736,2,10026400,36200,113900,237600,179700,230900,9459300
4737,2,7342000,30600,118000,238300,213400,228800,6909200
4738,2,7589100,35000,113200,225400,217800,172900,7091700
4739,2,6120500,43600,136700,218600,211300,164300,5635700
4740,2,6864400,58900,109200,183300,177400,161100,6470600
4741,2,5380600,25400,105500,219300,201700,214100,4981600
4742,2,6571600,53900,133800,223000,180400,218000,6129000
4743,2,10134900,72300,112600,258800,212700,249800,9644800
4744,2,10446100,37500,247000,182700,179100,171200,9925700
4745,2,7534800,23400,122300,213400,207300,206500,7112300
4746,2,8117300,29900,119800,226900,204900,219400,7640800
4747,2,7979000,55100,123600,198100,179900,189700,7530200
4748,2,8725200,30700,113700,242400,219100,232700,8283300
4749,2,7912900,49400,119400,224300,217600,217700,7451400
4750,2,8339900,33700,111600,236700,212700,226300,7845400
4751,2,10886400,54000,129500,177900,175600,169600,10453300
4752,2,11173500,38100,100800,236400,211400,229000,10725600
4753,2,9041900,34700,122800,247800,223200,234800,8579800
4754,2,7198500,78900,137500,221600,216300,161900,6701900
4755,2,7693500,34800,129500,237000,215100,231500,7218300
4756,2,8835500,69700,110000,234200,159900,222900,8351700
4757,2,7938700,63900,114600,230200,162000,220500,7464500
4758,2,8813100,63500,124900,242200,217000,232300,8268100
4759,2,11117400,51100,110100,240700,219300,229000,10611500
4760,2,11057300,35800,137800,252200,217100,237600,10566600
4761,2,8813300,63300,140900,215700,210400,157000,8211100
4762,2,7792300,70400,144800,230600,218600,221000,7189200
4763,2,8445000,35000,134700,228900,216200,220300,8011000
4764,2,8679300,40300,115900,233400,215600,226300,8258000
4765,2,7415000,69600,114800,210400,202100,183600,6985500
4766,2,8584800,80100,116500,247400,224000,239200,8105400
4767,2,7154500,67300,140600,187200,180400,169300,6727500
4768,2,10520300,18900,123200,239100,206900,231100,10094000
4769,2,8075400,82400,138200,242000,210100,231900,7548400
4770,2,8390900,18600,136000,247200,171700,235600,7924400
4771,2,5941300,60000,119400,197900,176700,188400,5492800
4772,2,7491400,63300,107600,222500,208300,215700,7042600
4773,2,5358800,54100,115000,229700,165700,219900,4900000
4774,2,6874500,65200,112100,235400,206300,225900,6364900
4775,2,8902500,33700,115000,232500,209500,221900,8477500
4776,2,9574800,54200,124300,211600,202200,151800,9086900
4777,2,7682600,56700,125400,199500,183300,192400,7236100
4778,2,7001600,40700,106000,210600,204800,150500,6551400
4779,2,7249800,22800,113000,213900,191800,207500,6806800
4780,2,8362000,54600,115700,236400,169800,224000,7901700
4781,2,7522900,36700,107500,230900,206700,223000,7081400
4782,2,8784300,32400,114100,238000,200400,228300,8327400
4783,2,12023900,54600,118400,225900,219000,185800,11543400
4784,2,13029800,67800,203200,214300,207700,176100,12486700
4785,2,8416800,30500,132000,245800,167000,233800,7938700
4786,2,8312500,30700,130400,195900,175100,189800,7829500
4787,2,7930800,55400,105500,216600,209700,209800,7501800
4788,2,9141300,36900,135100,221700,215200,169600,8688200
4789,2,7687900,43500,142300,214000,206800,160600,7218900
4790,2,7996200,69600,118500,233300,211800,224400,7505000
4791,2,7455600,46600,139500,221200,214300,165600,6940100
4792,2,9505300,25900,121300,226400,219700,222300,8974700
4793,2,8049900,78800,118700,236900,219200,228600,7487100
4794,2,7639400,53100,129900,216000,173700,205700,7193800
4795,2,5960500,33400,104400,339500,268500,333800,5426600
4796,2,7766800,50200,114800,340000,327100,218600,7199100
4797,2,5813500,34000,118500,206100,199900,198500,5392400
4798,2,7105400,62300,120800,216300,168000,210300,6557700
4799,2,9753800,65300,107600,215900,208300,155500,9279600
4800,2,9567200,97300,112600,234400,167800,223900,9065200
4801,2,7818200,26900,113500,225300,176400,217400,7394900
4802,2,7016100,62400,123800,228900,208200,217600,6553900
4803,2,7406200,25500,111400,231600,210100,221400,6991200
