tick,run,wholeUpdate,entityUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate
0,0,4886400,4121100,57600,379700,173000
1,0,2718600,2224900,65500,275400,117100
2,0,2667700,2259300,39600,214700,116400
3,0,3521300,3076400,94800,205100,119700
4,0,2681100,2319300,32500,177700,120800
5,0,2691100,2250800,25300,247900,124600
6,0,2333900,1977600,23300,194800,101200
7,0,2335100,1925200,61500,152200,109300
8,0,2271700,1949900,24200,160300,110100
9,0,2507100,2126900,57700,173500,120500
10,0,2380000,1836900,66200,237100,122700
11,0,2218300,1842300,62000,160200,122100
12,0,2312400,1941700,26200,188100,124700
13,0,2528900,1974000,60300,327900,132600
14,0,2122300,1766400,36600,158500,125600
15,0,1964900,1615800,67000,144000,104300
16,0,2182800,1604000,247600,140300,125400
17,0,2446100,2059200,60300,179700,94400
18,0,2193000,1814700,55800,156900,113800
19,0,2208900,1717800,23700,187400,124600
20,0,2091600,1659700,59900,189700,123200
21,0,2132400,1659100,59800,165300,112800
22,0,2119400,1718300,58800,170700,100300
23,0,2060800,1702700,69200,158300,104500
24,0,1915600,1503800,85400,171800,131000
25,0,2126300,1764100,50800,178200,107600
26,0,2010700,1658900,74400,160200,91900
27,0,1960900,1667200,22500,153600,91900
28,0,2091900,1702000,92800,147700,125600
29,0,2172200,1766200,67600,177300,118000
30,0,1961300,1607100,43300,145500,112800
31,0,2243000,1884600,57300,147800,104000
32,0,2184000,1831400,41500,155900,113800
33,0,2094400,1730200,25900,175000,102300
34,0,2202000,1775600,73400,152800,126000
35,0,1907800,1551100,53800,154300,108900
36,0,2063000,1691400,48300,143500,108600
37,0,1924700,1590400,24100,164900,106200
38,0,2112900,1787700,22000,149000,99300
39,0,2554400,2146000,81700,133600,135100
40,0,2079100,1708700,40800,177700,118400
41,0,2208900,1847500,71500,148100,110900
42,0,1758600,1444900,22400,128600,132800
43,0,2124900,1787900,23100,155400,127600
44,0,2190300,1811500,68900,160000,109700
45,0,1804400,1422300,96900,143300,106600
46,0,1756400,1436900,25200,120700,109700
47,0,1879800,1534800,61600,128100,124800
48,0,1802100,1482800,62600,111800,110100
49,0,1944800,1604100,37300,142400,110000
50,0,1586300,1218200,77100,122600,106400
51,0,1843900,1450700,78300,118100,119000
52,0,1901000,1537500,69700,131400,110800
53,0,1965100,1566900,86600,152500,114200
54,0,1571400,1241200,26600,150700,109300
55,0,1796600,1434000,65600,151300,109800
56,0,1798900,1464700,70000,132700,96500
57,0,1819400,1497800,30900,123500,118400
58,0,2160200,1525500,92100,138700,108300
59,0,1830300,1290400,87300,144900,114300
60,0,1958600,1528200,25300,162800,125300
61,0,2060800,1684900,69800,147700,121000
62,0,2080100,1691300,53400,187900,121900
63,0,1931700,1537900,84900,169900,112800
64,0,2033300,1684800,55100,151700,115500
65,0,2417700,1986700,90300,184700,125300
66,0,2095300,1708600,45700,155200,112700
67,0,1902500,1527100,68500,156700,120200
68,0,2274500,1957600,40500,137000,107600
69,0,2378000,1986600,88400,156100,118700
70,0,2462800,2043400,46100,186300,122400
71,0,2593800,2221900,47000,183200,113000
72,0,2212900,1801800,47000,201300,135100
73,0,3108200,2656200,123500,186000,111500
74,0,2628600,2264700,61500,150800,121700
75,0,2215200,1875000,23900,148600,130600
76,0,2192600,1808000,59300,146200,137200
77,0,2387300,2015300,50700,172500,105300
78,0,2260800,1854700,71700,163500,107900
79,0,2264100,1850000,83300,143400,123800
80,0,2155200,1819300,53200,151400,97900
81,0,2095300,1746600,33900,149900,104100
82,0,2298800,1890800,46400,182400,118800
83,0,2187100,1852500,56300,159200,103500
84,0,2044300,1718900,32900,170500,102700
85,0,1879700,1539000,22300,144700,95500
86,0,2346700,1994100,70600,136200,129000
87,0,2050000,1738800,23100,160600,109300
88,0,1918500,1612600,29500,145500,107900
89,0,1705200,1344700,50400,170700,104900
90,0,1662400,1346700,28000,136600,111900
91,0,2698600,2331000,66800,137500,122100
92,0,2097000,1711000,30500,191200,126200
93,0,2280700,1836700,85100,206200,104100
94,0,1884100,1489900,51300,166400,106000
95,0,2247000,1907800,36200,167900,102100
96,0,2529900,2153700,38400,162200,116800
97,0,1818200,1502500,24900,157900,92200
98,0,1873600,1445900,76100,160000,136200
99,0,2404600,1960000,57300,205000,123000
100,0,2622900,2233100,81100,166200,118100
101,0,2250400,1874600,68600,163500,116400
102,0,2012700,1686500,25500,154000,116800
103,0,2236400,1808300,106600,177300,108500
104,0,2276900,1798000,75700,220400,130400
105,0,2259100,1882200,46400,159000,122100
106,0,1883100,1459000,66100,152000,125700
107,0,1958300,1636500,25800,138800,122300
108,0,2152200,1722300,26400,251500,110900
109,0,2385500,1998900,87300,145000,115100
110,0,2051900,1712100,46300,140300,109500
111,0,2074900,1649700,70600,153300,114600
112,0,2399200,2007500,82200,139200,110800
113,0,2041100,1655600,79500,145400,111500
114,0,2050100,1673900,70500,163400,103600
115,0,2057300,1725100,48700,132400,117600
116,0,1870000,1503100,73300,144500,112700
117,0,2078100,1681400,91500,133900,132200
118,0,1863000,1469600,35500,150500,112500
119,0,1714100,1345500,82000,119300,106200
120,0,1854900,1496900,45800,163700,117100
121,0,1903300,1530500,78100,138900,112900
122,0,1865800,1572700,29900,129300,107100
123,0,2363900,1978100,65100,168600,126200
124,0,1623600,1269200,72800,148800,100900
125,0,1768500,1367200,74000,186500,105200
126,0,1651300,1299900,46200,125600,101400
127,0,1852900,1489400,68500,144700,115000
128,0,1512000,1190000,29300,155600,108500
129,0,1842100,1500700,35800,163400,108900
130,0,1836700,1428900,72500,134400,123700
131,0,1901000,1523300,61900,163600,116200
132,0,1717400,1363900,54300,167200,99800
133,0,1958600,1601600,52200,155300,112700
134,0,1941700,1541000,77300,183500,102900
135,0,2397600,2002800,56200,161500,130100
136,0,2178600,1711700,83600,168600,151900
137,0,2136100,1759600,26800,183100,110400
138,0,2024300,1654100,22700,146100,121900
139,0,2278200,1876500,56700,163800,103300
140,0,2261800,1894800,50000,167700,113600
141,0,2425800,1998700,34500,197800,113300
142,0,2315400,1893200,57200,185400,107300
143,0,2552100,2165300,67800,168700,117300
144,0,2549500,1993000,100500,153100,153500
145,0,2331500,1855900,84400,149900,115000
146,0,2064100,1714600,74100,145600,110700
147,0,2172900,1820100,49200,151500,135100
148,0,2692600,2332300,48300,177700,112600
149,0,2244900,1841800,27800,171700,108100
150,0,2244500,1876300,44000,161600,115200
151,0,2250100,1831400,50600,209400,113400
152,0,2780900,2361400,24200,249500,107100
153,0,2246600,1893400,24600,160400,117100
154,0,1954800,1541000,73800,166800,102400
155,0,1865900,1529300,49900,139800,119900
156,0,2325100,1895200,63900,165300,117900
157,0,2097800,1725700,58600,152600,125100
158,0,2461300,2035100,58000,184200,123500
159,0,2044300,1642800,36300,201300,110800
160,0,2035800,1712600,34100,160900,108500
161,0,1964300,1632400,38900,148300,124200
162,0,2010000,1705000,23000,160900,94400
163,0,1893800,1564600,51900,141400,113700
164,0,2031000,1659800,72100,149800,115800
165,0,2049000,1710200,22300,168100,111900
166,0,2070900,1667100,60100,166800,102400
167,0,1735400,1362300,88500,146800,121000
168,0,1863800,1511100,26600,187500,114900
169,0,2146900,1754500,64200,181400,116500
170,0,1929600,1567700,46600,181000,101400
171,0,2409100,1937400,99200,174500,133000
172,0,2216900,1801000,67200,200500,102500
173,0,2460700,2036300,86400,199200,106300
174,0,2365100,1956000,98800,155100,126000
175,0,2130200,1773600,47800,165900,114900
176,0,2056900,1700800,56800,157900,112000
177,0,2117100,1712700,68600,152100,150300
178,0,2491200,2007500,88600,175600,128400
179,0,2415600,2040900,55100,143600,113100
180,0,1982400,1550300,69600,221700,113300
181,0,1837700,1509300,53900,136200,106900
182,0,2126900,1763700,59100,160600,124400
183,0,2490400,2162000,46700,142800,107700
184,0,2023800,1680800,26200,165400,122100
185,0,1961200,1604000,61200,139000,120500
186,0,2017400,1623300,66700,171400,86100
187,0,2111800,1777100,51000,127100,118800
188,0,2561700,2236400,47000,129900,112900
189,0,1780500,1416700,73700,131000,111300
190,0,1521300,1162900,38200,132200,109800
191,0,2411800,2033200,90300,127500,115700
192,0,2178200,1791600,65800,172500,109100
193,0,2145300,1800000,37700,165000,107200
194,0,1823200,1455900,24100,177100,112900
195,0,2053700,1697200,53300,141500,117100
196,0,1738800,1393800,49000,131600,104300
197,0,1760800,1406600,71300,138600,100900
198,0,1718300,1357100,40200,136700,110600
199,0,2041100,1638500,44900,154300,132600
200,0,2206500,1766100,84500,176400,131500
201,0,2108800,1693200,64300,160400,112200
202,0,1898100,1479500,67300,172000,103800
203,0,1887600,1581100,23600,143400,115900
204,0,2483200,2075000,65600,198500,115200
205,0,2466600,2081000,25800,205600,126900
206,0,2478200,2086400,88000,162600,111800
207,0,2144500,1761700,80900,151100,126500
208,0,1984800,1620800,75200,158200,102000
209,0,2072100,1706300,30500,173500,119900
210,0,2021600,1650900,25400,173300,118300
211,0,3100700,2607400,85000,194600,136700
212,0,2367100,1964800,67800,180200,107300
213,0,2401600,1929200,62500,168400,133400
214,0,2495200,2118600,54700,133700,108200
215,0,2233800,1877800,41600,160500,112300
216,0,2310600,1868600,78100,166600,117600
217,0,2718600,2092100,106900,158500,316500
218,0,2527100,2108800,38600,176300,133200
219,0,2291400,1853900,81400,157400,128600
220,0,1959400,1595300,62400,156300,104700
221,0,2490300,2101100,72900,165800,105200
222,0,2142300,1772100,38500,189300,111200
223,0,1929300,1544400,62000,162900,124300
224,0,1891200,1550800,41300,143200,113500
225,0,1947600,1573800,70200,145000,113800
226,0,2397800,1906800,71600,211100,127800
227,0,2306900,1910100,71400,174900,119200
228,0,2004500,1560800,83300,203900,115100
229,0,2519900,1988500,65800,185900,108500
230,0,2232100,1776000,60800,156900,121600
231,0,2164400,1765200,34500,173700,116800
232,0,1847000,1455300,71400,170100,110700
233,0,2010300,1671800,28200,151000,118500
234,0,2008900,1643700,61000,156200,115400
235,0,2160700,1810100,58500,159300,106800
236,0,2132000,1753900,78800,164700,108200
237,0,2173900,1792000,94200,151400,108900
238,0,2324500,1867300,73100,197000,105200
239,0,2456500,2012700,77700,182900,127300
240,0,2324800,1963300,41400,148500,140500
241,0,1905800,1546800,27300,183000,114000
242,0,2098100,1760000,24600,181400,108300
243,0,3153100,2794200,53100,174300,108500
244,0,2353100,1953500,87400,161000,121200
245,0,2113800,1744500,40500,187300,103200
246,0,2193300,1790100,68900,155500,112700
247,0,2384200,1992500,75500,172100,109900
248,0,2559100,2112900,73900,232200,115600
249,0,2375400,2032600,27000,168300,118900
250,0,2052600,1659600,71700,144800,108400
251,0,2243400,1848100,87900,149400,130000
252,0,1973600,1621700,44400,170500,105700
253,0,1970100,1610200,60300,146900,125200
254,0,1953300,1565900,75200,145600,132400
255,0,1893400,1423800,187400,124200,123600
256,0,2126100,1728700,72600,144000,130900
257,0,1979700,1627700,53200,144800,114400
258,0,1628500,1240900,71300,125100,122700
259,0,1629800,1306900,23900,121600,106400
260,0,1919000,1586900,88300,106800,106900
261,0,1906400,1529900,59600,135900,116100
262,0,1912700,1559100,51300,126800,113300
263,0,1763200,1419200,63900,154500,107500
264,0,1809800,1364900,149900,159800,116600
265,0,2088200,1749300,53600,148200,117200
266,0,1800500,1464200,51800,146400,110700
267,0,1708100,1409200,25000,144200,111200
268,0,1557200,1296600,24800,125700,91700
269,0,1969600,1620100,79700,133200,105100
270,0,2051200,1662600,68200,159400,120200
271,0,1787400,1401900,79900,152100,114000
272,0,1674500,1334100,23300,164100,112100
273,0,2130600,1795300,28000,150500,105300
274,0,2173100,1773700,23300,185200,108500
275,0,2364500,1939300,94000,151400,137800
276,0,1940200,1473300,89800,157700,128600
277,0,2074600,1643200,49400,149300,113100
278,0,2001700,1615400,24600,164700,127900
279,0,2479600,2057100,78700,165400,106800
280,0,2448500,2051600,63900,178800,126400
281,0,2607900,2146500,65700,240200,109900
282,0,2422900,2025000,40900,198100,127400
283,0,2514400,2149000,38500,188200,111800
284,0,2467000,2089500,77100,144000,123200
285,0,2136100,1748500,40000,153000,112800
286,0,2173000,1743500,48000,164200,132000
287,0,2512500,2169800,50700,158000,102600
288,0,2274900,1854100,101200,159400,128300
289,0,2253200,1889900,34400,158500,129100
290,0,2015400,1606900,81500,167800,108700
291,0,2592700,2045000,65200,191400,210700
292,0,2080600,1698200,44700,183900,97000
293,0,2077700,1679600,47800,160500,134500
294,0,2023900,1676700,44500,154000,105300
295,0,2168200,1642400,52300,175400,261400
296,0,2392200,1980500,64200,172500,131900
297,0,2306100,1933400,47900,167000,121100
298,0,1855500,1402300,27000,196700,133100
299,0,2312400,1879000,54800,165100,134300
300,0,2204400,1824200,56100,180100,95100
301,0,2466600,2096600,65300,170800,97500
302,0,1992600,1653300,47200,166500,95200
303,0,1751000,1433500,48600,139900,100800
304,0,2461300,2108000,25400,174900,120200
305,0,2150500,1718800,62600,182600,131200
306,0,2109900,1667300,70900,166800,105500
307,0,2043400,1625700,86700,164700,120700
308,0,2993900,2556500,66000,206900,119600
309,0,2150100,1782300,57200,162700,99100
310,0,1968800,1593700,56300,144500,105600
311,0,2321400,1896500,83700,171900,130300
312,0,2188300,1781400,63500,186200,115500
313,0,2266300,1930700,25500,163600,103700
314,0,2103900,1608800,55300,164100,115900
315,0,2074300,1624300,52100,168300,104600
316,0,2022800,1641600,66700,159600,116500
317,0,2323700,1966500,41800,166700,112500
318,0,2565700,2157300,71300,137000,130600
319,0,1952900,1547600,82700,146400,98500
320,0,1869000,1519200,80200,135000,107000
321,0,2039200,1690400,41800,130700,103100
322,0,2175800,1757100,82400,144100,115200
323,0,2168000,1780300,93600,164100,110600
324,0,1720800,1420100,45500,129200,108400
325,0,1599000,1344800,23900,120900,94500
326,0,2273900,1901200,122700,115200,114600
327,0,1824500,1489200,50000,142700,115300
328,0,1699300,1314500,79300,183500,102100
329,0,1443800,1143000,33100,118800,110400
330,0,1559300,1238100,40000,136900,102200
331,0,2734300,2340900,81400,137700,134100
332,0,1934000,1552700,80000,150600,103100
333,0,1757300,1402900,52500,151700,113300
334,0,1845300,1474400,64400,134700,107800
335,0,1968100,1616000,74900,124600,112000
336,0,1871500,1440900,64700,177900,110500
337,0,1467900,1137700,75100,117700,109300
338,0,1710600,1323600,91300,136200,110100
339,0,2151100,1789400,33400,146000,126300
340,0,2052900,1686700,87700,151900,105000
341,0,1800500,1396700,34600,168000,112600
342,0,1930100,1566700,77900,154500,106500
343,0,2248300,1856100,80300,185300,104700
344,0,2360200,1946800,96500,184400,106800
345,0,2149100,1809500,23400,159200,123900
346,0,1910600,1538000,33700,150600,117300
347,0,2164800,1808200,46700,165400,121900
348,0,2407400,1953100,114200,192500,121900
349,0,2536200,2107000,92300,177400,123900
350,0,2088700,1726300,26400,192400,102600
351,0,2568900,2093500,92500,193500,120100
352,0,2485600,2049500,83200,195300,108300
353,0,2496000,2149900,26900,146400,132800
354,0,2191300,1857300,34900,156000,100400
355,0,2648600,2281100,51900,163900,115000
356,0,2504400,2188200,24800,154600,105300
357,0,2516400,2100200,91500,160000,130000
358,0,2560000,2066900,86800,170500,121300
359,0,2362400,1973400,27200,157400,118700
360,0,2078900,1684700,58500,176600,116400
361,0,2316100,1904200,53700,191100,118800
362,0,2508700,2057700,116100,169000,128700
363,0,2772000,2422100,54100,161100,100700
364,0,1900400,1576500,25300,135100,132400
365,0,2403700,1973800,73200,173600,138100
366,0,2364700,1953900,43500,174900,107800
367,0,2281500,1910600,50900,176100,103200
368,0,1983800,1617600,25600,172500,136900
369,0,2126500,1782300,30200,157400,115500
370,0,2052500,1670000,31500,161600,104700
371,0,2012600,1617400,58000,186000,114500
372,0,1950200,1565700,72200,152300,124100
373,0,2409800,2016500,61000,183600,108900
374,0,2264500,1828800,69400,203100,124800
375,0,2168800,1756600,70400,170800,127700
376,0,1996600,1635400,27900,179800,99200
377,0,2342900,1936000,61500,194200,111900
378,0,2841000,2362600,101300,189300,110600
379,0,2367800,1969900,33200,153900,128000
380,0,2162200,1813400,26400,167000,112800
381,0,2524800,2066900,78500,182500,112500
382,0,2461700,2029700,70300,185400,97500
383,0,2553200,2214200,24200,162500,125000
384,0,2401500,1978300,72100,210200,104100
385,0,1911000,1536600,74900,161800,108000
386,0,1946000,1592500,58800,158700,109900
387,0,2359800,1916700,117900,157000,145000
388,0,2310800,1893500,91000,177800,116400
389,0,2085300,1681800,79800,149700,127400
390,0,2008500,1617300,38300,159800,123400
391,0,2345700,1833300,143700,177400,134400
392,0,2161500,1764100,74500,149400,108600
393,0,2169900,1785000,69900,153900,107400
394,0,1952200,1510400,92800,135500,129600
395,0,2365700,1981400,74700,150300,120500
396,0,1959300,1568600,61000,141200,105700
397,0,1567200,1292600,28400,113600,92800
398,0,1570500,1273300,20500,121800,95400
399,0,1900900,1454600,51200,119800,104800
400,0,2167300,1736600,42900,142500,148200
401,0,1917300,1608500,25200,146100,108000
402,0,1705100,1410300,30500,143900,97100
403,0,1805300,1465000,60500,149500,106500
404,0,2043600,1679400,68500,146600,116200
405,0,2165800,1761500,40400,160000,106800
406,0,1787200,1397100,53100,150000,128600
407,0,1530700,1198900,58900,147600,102600
408,0,1642700,1330400,42100,136200,112200
409,0,2291000,1963900,56700,143600,96700
410,0,1728000,1394100,42900,150700,106200
411,0,1952900,1522500,55600,176500,115300
412,0,2061100,1636500,83500,175300,124300
413,0,2718900,2277300,68800,204100,123500
414,0,2034400,1706400,36700,160600,99400
415,0,1795700,1430300,71200,161400,109000
416,0,1879500,1525100,57600,155300,112500
417,0,2292200,1947900,64100,149600,103300
418,0,2315900,1844300,71200,162800,111300
419,0,2208300,1853700,21400,180200,96000
420,0,1897100,1542000,51200,175900,106300
421,0,2645900,2202400,48900,227500,129700
422,0,2604100,2234100,73300,164100,106500
423,0,2080300,1772300,19800,160900,104300
424,0,2067700,1743800,57000,139600,102900
425,0,2024200,1680600,59400,149100,105500
426,0,2383100,1984700,52100,147800,133200
427,0,2127900,1789000,34200,172400,100600
428,0,2803900,2498300,25900,152500,105900
429,0,2177200,1763000,72900,180100,127800
430,0,2768200,2302300,55500,207600,129700
431,0,2504900,2102500,57800,173500,134900
432,0,2220200,1831100,86400,162600,108200
433,0,2080600,1710400,75400,168100,95800
434,0,1901800,1577600,39800,139100,112400
435,0,2227700,1868800,43000,165700,113800
436,0,1927700,1589700,22500,165200,108100
437,0,2134200,1749400,45700,191600,112000
438,0,1858900,1469400,39700,175100,111300
439,0,2212800,1816400,57200,158700,118100
440,0,2189500,1804400,67600,183900,103400
441,0,2185100,1767100,71300,155700,127200
442,0,1948800,1538900,63600,165200,107700
443,0,2410300,2067700,60200,154700,98000
444,0,2163500,1775800,51500,166600,95800
445,0,2003900,1669700,24000,155500,124800
446,0,2177800,1835900,22500,171700,111100
447,0,2063100,1707000,60400,165200,102900
448,0,2028000,1678600,64500,159100,100000
449,0,2140700,1782100,49400,147600,124300
450,0,2014500,1618200,64600,154200,115700
451,0,2726000,2370400,24900,161900,121100
452,0,2147500,1708500,74000,204600,112900
453,0,1991600,1628600,64100,148300,104300
454,0,1948300,1535400,76000,150200,109600
455,0,2698900,2148400,67000,325300,118600
456,0,2324200,1894500,52100,182400,113200
457,0,2215100,1856100,47300,151900,114800
458,0,2353300,1933000,67500,161700,127700
459,0,2094300,1723800,27400,156000,119400
460,0,1975700,1664500,22700,159300,100900
461,0,2258300,1885300,73500,155400,111900
462,0,2170100,1808000,56200,156100,117000
463,0,1970700,1634700,46000,150000,107100
464,0,1772300,1405500,72100,130100,129100
465,0,1909200,1626300,21300,129700,87700
466,0,1757500,1315500,129400,111600,131300
467,0,1715300,1394500,33700,141800,112300
468,0,1900500,1606000,25000,118000,102100
469,0,1818400,1467700,24900,123800,108300
470,0,1637800,1290100,64800,120400,120400
471,0,2326100,1907500,72000,146700,106000
472,0,1642200,1333500,22900,142800,102200
473,0,1816600,1441800,62500,176100,99200
474,0,1957400,1617800,44800,154000,106100
475,0,1832800,1445900,107600,114200,121800
476,0,1588800,1214500,71900,146600,98900
477,0,1645000,1327200,41500,139800,101000
478,0,1874300,1438100,48700,184500,110700
479,0,1905100,1576100,20700,136900,111000
480,0,2045400,1656600,95000,148700,112500
481,0,1959900,1573500,49200,178900,115900
482,0,1874300,1498300,68400,160800,114300
483,0,3026400,2639100,60700,171800,115600
484,0,2511400,2032800,53500,162700,108800
485,0,2099200,1682800,25900,163600,109600
486,0,1944700,1571700,46500,150900,115600
487,0,2525000,2044900,164000,162600,121700
488,0,2470900,2054000,66300,221100,105800
489,0,2068100,1679900,68400,176600,113300
490,0,2218100,1748900,82500,192800,130600
491,0,2727200,2306800,55500,204800,129700
492,0,2334300,1963600,35700,185800,116500
493,0,2301500,1965700,47800,154400,103500
494,0,2018600,1643000,77100,160200,108400
495,0,2086500,1716300,65700,156200,117200
496,0,2439700,2079100,47400,159500,114800
497,0,2308700,1913500,56900,179800,124800
498,0,2260200,1868700,60300,164500,100200
499,0,2214200,1778800,74200,166600,108500
500,0,2354900,1936300,86700,200700,99900
501,0,2101200,1687100,75200,163700,112000
502,0,1878000,1491500,58200,148900,106800
503,0,1989600,1631700,51200,168000,118800
504,0,1990300,1639100,74700,143700,112800
505,0,2009600,1667700,57000,147900,118400
506,0,2087400,1712600,61600,178000,115500
507,0,2023300,1648500,44000,203500,108300
508,0,2109100,1757900,74200,147400,108400
509,0,2084600,1756700,51700,145400,95000
510,0,2394100,1982400,82200,175200,113000
511,0,2164800,1706200,61800,249500,101100
512,0,1563700,1236800,37500,151800,100700
513,0,2011800,1621200,47700,186600,114400
514,0,2168400,1601800,174200,185800,131700
515,0,2072700,1649800,59800,207000,116200
516,0,1805100,1364700,69500,185100,114300
517,0,2219900,1827500,37400,198000,119300
518,0,2300900,1652000,294300,155100,143300
519,0,2169200,1715800,70700,179400,117900
520,0,1912200,1602900,26700,156500,100900
521,0,1829700,1465100,66200,167200,105700
522,0,2352600,1827500,199900,163400,136100
523,0,2014500,1629100,78500,179300,101800
524,0,1822600,1514800,24300,156600,100500
525,0,2060900,1691600,89800,143100,105800
526,0,2317800,1802600,72500,148000,230800
527,0,2362200,1964600,64100,190600,109500
528,0,2022700,1657200,48200,156900,108900
529,0,1965700,1595200,56300,138400,130100
530,0,2099900,1687700,65100,164500,128500
531,0,2299800,1798900,68300,203800,117900
532,0,2338000,1975000,25400,158500,126800
533,0,2313600,1903300,38700,136700,130300
534,0,2443500,2057200,82100,152700,109100
535,0,2030400,1694800,53900,142100,101100
536,0,1637400,1331100,40100,121800,109700
537,0,1852800,1493700,73400,116200,132400
538,0,1843400,1431900,31200,132600,144600
539,0,2138300,1721400,97000,139100,109100
540,0,1955700,1573900,66000,148100,127000
541,0,1907200,1584500,26700,155500,100300
542,0,1928200,1560800,51100,174300,115900
543,0,2336500,1745200,89100,168400,114100
544,0,1897600,1532600,69600,134900,128600
545,0,1856500,1510400,26600,153500,121000
546,0,1772800,1372200,61800,144900,110100
547,0,2562200,2197900,62700,144300,122100
548,0,2835700,2485100,46800,156500,116100
549,0,1898700,1527900,57400,161700,114700
550,0,2175400,1722000,76300,167200,141300
551,0,2480600,2072500,47300,190300,118900
552,0,2227000,1799200,43900,215000,135100
553,0,2441600,2040100,74800,181500,104200
554,0,2148700,1813500,35200,161300,101500
555,0,1751100,1399300,66300,143600,103100
556,0,2218800,1876000,55000,147100,96200
557,0,2240200,1847700,44200,185800,123800
558,0,2547500,2083300,61600,193100,130400
559,0,2506000,2055800,53700,188300,126800
560,0,2172500,1724500,68600,202500,125900
561,0,2723100,2233900,87100,172700,119500
562,0,2449200,2015700,83400,155800,115600
563,0,2202600,1803000,77700,162300,127900
564,0,1976600,1625900,52800,170300,101000
565,0,2487200,2138600,76600,140700,107000
566,0,2562700,2186300,49600,175300,122500
567,0,1967300,1648200,37100,158800,102100
568,0,2244700,1765500,165500,156100,126700
569,0,2561800,1978900,87400,192400,121600
570,0,2343000,1898300,21800,196900,96400
571,0,2860800,2510300,29400,163900,117500
572,0,2076300,1742100,64900,144300,87900
573,0,1890100,1542900,65900,134700,107700
574,0,2193800,1824200,53400,143400,106900
575,0,2449400,2084400,71600,155900,110200
576,0,2212000,1792600,48500,200900,104200
577,0,1803700,1421100,78400,182700,92300
578,0,2209400,1820200,71000,159100,106700
579,0,2171900,1757700,68800,171300,120400
580,0,2127100,1730500,47400,207600,119400
581,0,2094500,1740300,48400,174800,102900
582,0,2103200,1768700,33400,156300,118500
583,0,2490800,2089000,68000,173200,140900
584,0,2207900,1829600,49700,187600,114400
585,0,1769100,1448200,32400,158700,98400
586,0,2066200,1709500,26900,167700,104100
587,0,2458500,2080000,42400,182900,131100
588,0,2313200,1945700,58600,170800,112600
589,0,2294400,1956100,23000,161200,122700
590,0,2164500,1775600,52700,187600,109000
591,0,2241200,1834900,62800,166400,105100
592,0,2150000,1773200,52900,169000,108700
593,0,2473400,2061700,74100,175100,125000
594,0,2145600,1809200,24000,165200,115000
595,0,2668700,2287300,84300,156600,114800
596,0,2451800,2063300,57900,172700,127600
597,0,2439200,1992300,73500,160900,122800
598,0,1952900,1544300,52300,151900,121800
599,0,2012600,1591000,67800,174400,113100
600,0,2321400,1929600,70400,164300,125400
601,0,2164400,1801800,49100,167600,113400
602,0,2291300,1933800,51900,169600,115700
603,0,2439500,2122400,46800,124600,117900
604,0,1951700,1633200,24500,161900,105800
605,0,2072200,1723700,64700,126600,121000
606,0,2226000,1815700,62000,151900,121000
607,0,1757200,1440500,64700,121700,94900
608,0,1740100,1401600,81100,125000,110100
609,0,1963100,1613400,57900,124400,133000
610,0,2294900,1858000,91700,161400,108900
611,0,1630300,1319900,45200,136200,103900
612,0,1779200,1427900,24600,180400,114800
613,0,2097500,1773700,35000,143600,105000
614,0,1926700,1573400,59500,121200,125600
615,0,1800900,1414000,59900,173300,105700
616,0,1659600,1288200,71700,147600,102700
617,0,1921400,1565800,56100,149000,108400
618,0,2105300,1705600,35300,168900,133000
619,0,2187100,1783700,64400,167100,103700
620,0,1725200,1437800,22900,135900,97900
621,0,2122900,1677700,98400,147800,135100
622,0,2426100,2020800,25400,187200,122800
623,0,2569000,2198700,55600,178000,111100
624,0,1898300,1541900,51700,180900,100000
625,0,1710500,1392500,35500,128500,131600
626,0,1799900,1477700,30300,147800,120200
627,0,2410700,1985500,70700,170700,159700
628,0,2136900,1790200,52100,158700,111700
629,0,2180900,1779100,62500,185400,114500
630,0,2702300,2143100,208200,167800,137000
631,0,2438700,1975000,85400,201900,118200
632,0,2214400,1794400,78300,164600,134700
633,0,1949900,1615400,31100,142600,114000
634,0,2250700,1870400,53600,152600,105200
635,0,2645900,2279100,79300,148600,105400
636,0,2382100,1990200,33700,160900,118300
637,0,1954500,1568100,72400,152500,122000
638,0,2165900,1765800,75400,161700,104400
639,0,2437100,1956600,79500,218100,127100
640,0,2086000,1757900,32100,158400,108100
641,0,1909700,1593200,28000,148400,110400
642,0,1929600,1605500,26200,147800,113200
643,0,1912400,1551000,63200,144700,125800
644,0,2068900,1703300,74500,151200,107100
645,0,2085600,1718800,56800,157100,101400
646,0,2191300,1748100,44100,196400,123700
647,0,2062100,1692400,40400,177300,119600
648,0,2177700,1809200,25500,183300,113500
649,0,2335700,1928000,72600,173100,123900
650,0,2622300,2210300,52300,198900,119000
651,0,2050300,1631400,38800,175700,120100
652,0,2240200,1808700,60300,168600,146000
653,0,2346900,1919200,67600,178400,122500
654,0,1951600,1423800,31100,183700,103000
655,0,2112100,1645700,48300,189900,121000
656,0,2096200,1748000,26900,198600,93500
657,0,2554200,2179700,72800,156400,120400
658,0,2187400,1718400,75200,176400,106600
659,0,1869500,1502300,57600,136800,111500
660,0,1959100,1623400,26000,173500,107500
661,0,2470600,2033500,58500,157600,123100
662,0,2251500,1900900,37900,169900,113000
